#,No. expediente,Parte actora,Parte demandada,Parte notificada,Fecha de  publicación,Síntesis,Sala,Magistrado,Secretario,Expediente
7,6315/23-07-01-4,"BERRYNICE, S. DE R.L. DE C.V.","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""",20-03-2024,"Se da cuenta con el oficio ingresado en la oficialía de partes común de este Tribunal el 11/1/2024, por el que la parte demandada formula alegatos de conformidad con el artículo 47 de la Ley Federal de Procedimiento Contencioso Administrativo.- Dígase al promovente que sus alegatos serán tomados en cuenta en el momento procesal oportuno",PRIMERA SALA REGIONAL DE OCCIDENTE,EDGARD APOLONIO SANDOVAL BERBER,GILDARDO TORRES MUNGUIA,6315/23-07-01-4
8,6315/23-07-01-4,"BERRYNICE, S. DE R.L. DE C.V.","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""","BERRYNICE, S. DE R.L. DE C.V.",20-03-2024,"Se da cuenta con el oficio ingresado en la oficialía de partes común de este Tribunal el 11/1/2024, por el que la parte demandada formula alegatos de conformidad con el artículo 47 de la Ley Federal de Procedimiento Contencioso Administrativo.- Dígase al promovente que sus alegatos serán tomados en cuenta en el momento procesal oportuno",PRIMERA SALA REGIONAL DE OCCIDENTE,EDGARD APOLONIO SANDOVAL BERBER,GILDARDO TORRES MUNGUIA,6315/23-07-01-4
9,6315/23-07-01-4,"BERRYNICE, S. DE R.L. DE C.V.","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""","Administración Desconcentrada Jurídica de Jalisco ""3"",",20-03-2024,"Se da cuenta con la promoción ingresada en la oficialía de partes de este Tribunal el 4/1/2024, a través de la cual la autoridad demanda, exhibe prueba en alcance. En tal virtud, se tiene por recibido el oficio de cuenta, que se manda agregar a sus autos para los efectos legales a que haya lugar y en atención a su contenido, dígase que se tomara en cuenta en el momento procesal oportuno.",PRIMERA SALA REGIONAL DE OCCIDENTE,EDGARD APOLONIO SANDOVAL BERBER,GILDARDO TORRES MUNGUIA,6315/23-07-01-4
10,6315/23-07-01-4,"BERRYNICE, S. DE R.L. DE C.V.","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""",20-03-2024,"Se da cuenta con la promoción ingresada en la oficialía de partes de este Tribunal el 4/1/2024, a través de la cual la autoridad demanda, exhibe prueba en alcance. En tal virtud, se tiene por recibido el oficio de cuenta, que se manda agregar a sus autos para los efectos legales a que haya lugar y en atención a su contenido, dígase que se tomara en cuenta en el momento procesal oportuno.",PRIMERA SALA REGIONAL DE OCCIDENTE,EDGARD APOLONIO SANDOVAL BERBER,GILDARDO TORRES MUNGUIA,6315/23-07-01-4
11,6315/23-07-01-4,"BERRYNICE, S. DE R.L. DE C.V.","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""","BERRYNICE, S. DE R.L. DE C.V.",11-01-2024,"Se da cuenta con el oficio presentado el 3/1/2023, por la autoridad demandada. Visto y analizado su contenido SE TIENE POR CONTESTADA LA DEMANDA y por formuladas las causales de improcedencia y sobreseimiento. Se tienen por admitidas las pruebas ofrecidas, por señalados como delegados a las personas designadas para tal efecto y como domicilio para oír y recibir notificaciones el señalado. Se ordena dar vista a la parte actora para los efectos legales correspondientes. Se concede termino para formular alegatos",PRIMERA SALA REGIONAL DE OCCIDENTE,EDGARD APOLONIO SANDOVAL BERBER,GILDARDO TORRES MUNGUIA,6315/23-07-01-4
12,6315/23-07-01-4,"BERRYNICE, S. DE R.L. DE C.V.","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""",11-01-2024,"Se da cuenta con el oficio presentado el 3/1/2023, por la autoridad demandada. Visto y analizado su contenido SE TIENE POR CONTESTADA LA DEMANDA y por formuladas las causales de improcedencia y sobreseimiento. Se tienen por admitidas las pruebas ofrecidas, por señalados como delegados a las personas designadas para tal efecto y como domicilio para oír y recibir notificaciones el señalado. Se ordena dar vista a la parte actora para los efectos legales correspondientes. Se concede termino para formular alegatos",PRIMERA SALA REGIONAL DE OCCIDENTE,EDGARD APOLONIO SANDOVAL BERBER,GILDARDO TORRES MUNGUIA,6315/23-07-01-4
13,6315/23-07-01-4,"BERRYNICE, S. DE R.L. DE C.V.","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""","Administración Desconcentrada Jurídica de Jalisco ""3"",",11-01-2024,"Se da cuenta con el oficio presentado el 3/1/2023, por la autoridad demandada. Visto y analizado su contenido SE TIENE POR CONTESTADA LA DEMANDA y por formuladas las causales de improcedencia y sobreseimiento. Se tienen por admitidas las pruebas ofrecidas, por señalados como delegados a las personas designadas para tal efecto y como domicilio para oír y recibir notificaciones el señalado. Se ordena dar vista a la parte actora para los efectos legales correspondientes. Se concede termino para formular alegatos",PRIMERA SALA REGIONAL DE OCCIDENTE,EDGARD APOLONIO SANDOVAL BERBER,GILDARDO TORRES MUNGUIA,6315/23-07-01-4
14,6315/23-07-01-4,"BERRYNICE, S. DE R.L. DE C.V.","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""","Administración Desconcentrada Jurídica de Jalisco ""3"",",27-10-2023,"Se comunica a las partes que, mediante Acuerdo G/JGA/20/2022, emitido por la Junta de Gobierno y Administración de este Tribunal dictado el 02 de junio de 2022, se aprobó que el Licenciado Edgard Apolonio Sandoval Berber, Primer Secretario de Acuerdos adscrito a la Primera Ponencia de la Primera Sala Regional de Occidente, supla la falta de Magistrado en la Ponencia de su adscripción.",PRIMERA SALA REGIONAL DE OCCIDENTE,EDGARD APOLONIO SANDOVAL BERBER,GILDARDO TORRES MUNGUIA,6315/23-07-01-4
15,6315/23-07-01-4,"BERRYNICE, S. DE R.L. DE C.V.","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""","BERRYNICE, S. DE R.L. DE C.V.",27-10-2023,"Se da cuenta con la promoción presentada el 06/10/2023. Por propio derecho. SE ADMITE la demanda. Emplácese a la autoridad demandada para que produzca su contestación en el término legal. Se tienen por admitidas las pruebas ofrecidas, por domicilio y correo electrónico los señalados y por autorizados para oír y recibir notificaciones a las personas que menciona para tal efecto, conforme al artículo 5º de la Ley Federal de Procedimiento Contencioso Administrativo. Se previene a las partes para que ejerzan su derecho a oponerse a la publicación de sus datos personales, de lo contrario se estará a lo dispuesto en la Ley aplicable.",PRIMERA SALA REGIONAL DE OCCIDENTE,EDGARD APOLONIO SANDOVAL BERBER,GILDARDO TORRES MUNGUIA,6315/23-07-01-4
16,6315/23-07-01-4,"BERRYNICE, S. DE R.L. DE C.V.","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""","BERRYNICE, S. DE R.L. DE C.V.",27-10-2023,"Se comunica a las partes que, mediante Acuerdo G/JGA/20/2022, emitido por la Junta de Gobierno y Administración de este Tribunal dictado el 02 de junio de 2022, se aprobó que el Licenciado Edgard Apolonio Sandoval Berber, Primer Secretario de Acuerdos adscrito a la Primera Ponencia de la Primera Sala Regional de Occidente, supla la falta de Magistrado en la Ponencia de su adscripción.",PRIMERA SALA REGIONAL DE OCCIDENTE,EDGARD APOLONIO SANDOVAL BERBER,GILDARDO TORRES MUNGUIA,6315/23-07-01-4
17,6315/23-07-01-4,"BERRYNICE, S. DE R.L. DE C.V.","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""",27-10-2023,"Se da cuenta con la promoción presentada el 06/10/2023. Por propio derecho. SE ADMITE la demanda. Emplácese a la autoridad demandada para que produzca su contestación en el término legal. Se tienen por admitidas las pruebas ofrecidas, por domicilio y correo electrónico los señalados y por autorizados para oír y recibir notificaciones a las personas que menciona para tal efecto, conforme al artículo 5º de la Ley Federal de Procedimiento Contencioso Administrativo. Se previene a las partes para que ejerzan su derecho a oponerse a la publicación de sus datos personales, de lo contrario se estará a lo dispuesto en la Ley aplicable.",PRIMERA SALA REGIONAL DE OCCIDENTE,EDGARD APOLONIO SANDOVAL BERBER,GILDARDO TORRES MUNGUIA,6315/23-07-01-4
18,6315/23-07-01-4,"BERRYNICE, S. DE R.L. DE C.V.","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""",27-10-2023,"Se comunica a las partes que, mediante Acuerdo G/JGA/20/2022, emitido por la Junta de Gobierno y Administración de este Tribunal dictado el 02 de junio de 2022, se aprobó que el Licenciado Edgard Apolonio Sandoval Berber, Primer Secretario de Acuerdos adscrito a la Primera Ponencia de la Primera Sala Regional de Occidente, supla la falta de Magistrado en la Ponencia de su adscripción.",PRIMERA SALA REGIONAL DE OCCIDENTE,EDGARD APOLONIO SANDOVAL BERBER,GILDARDO TORRES MUNGUIA,6315/23-07-01-4
19,6315/23-07-01-4,"BERRYNICE, S. DE R.L. DE C.V.","Administradora Desconcentrada de Auditoría Fiscal de Jalisco ""3""","Administración Desconcentrada Jurídica de Jalisco ""3"",",27-10-2023,"Se da cuenta con la promoción presentada el 06/10/2023. Por propio derecho. SE ADMITE la demanda. Emplácese a la autoridad demandada para que produzca su contestación en el término legal. Se tienen por admitidas las pruebas ofrecidas, por domicilio y correo electrónico los señalados y por autorizados para oír y recibir notificaciones a las personas que menciona para tal efecto, conforme al artículo 5º de la Ley Federal de Procedimiento Contencioso Administrativo. Se previene a las partes para que ejerzan su derecho a oponerse a la publicación de sus datos personales, de lo contrario se estará a lo dispuesto en la Ley aplicable.",PRIMERA SALA REGIONAL DE OCCIDENTE,EDGARD APOLONIO SANDOVAL BERBER,GILDARDO TORRES MUNGUIA,6315/23-07-01-4
1,5300/23-07-03-4,"KUBOTA MÉXICO, S.A. DE C.V.","Administración Desconcentrada Jurídica de Jalisco ""3"" del Servicio de Administración Tributaria","Administración Desconcentrada Jurídica de Jalisco ""3"" del Servicio de Administración Tributaria",25-02-2025,"Guadalajara, Jalisco, a catorce de febrero de dos mil veinticinco.- Se da cuenta con el oficio número 1466/2025, presentado en la oficialía de partes común para las Salas Regionales de Occidente de este Tribunal el trece de febrero del actual, mediante el cual el Tribunal Colegiado en Materia Administrativa del Tercer Circuito, da cuenta del recurso de revisión interpuesto por la parte demandada en contra de la sentencia definitiva pronunciada en el presente juicio, misma a la cual recayó el número de Revisión Fiscal 31/2025 de su índice, y requiere a esta Sala para informe si en contra de la sentencia aludida, se formuló diverso medio de impugnación.- Visto el oficio de cuenta, de conformidad a lo dispuesto por el artículo 36, fracción VII, de la Ley Orgánica del Tribunal Federal de Justicia Administrativa, mediante atento oficio que al efecto se gire al Tribunal Colegiado requirente, infórmesele que a la fecha no se ha sido interpuesto medio de impugnación diverso, lo que se hace de su conocimiento para los efectos legales a los que haya lugar, solicitando se deje sin efectos el apercibimiento señalado en el oficio que se atiende",TERCERA SALA REGIONAL DE OCCIDENTE,JUAN JOSÉ DE LA GARZA BÁEZ,JOSE ARMANDO RODRIGUEZ URIBE,5300/23-07-03-4
2,5300/23-07-03-4,"KUBOTA MÉXICO, S.A. DE C.V.","Administración Desconcentrada Jurídica de Jalisco ""3"" del Servicio de Administración Tributaria","KUBOTA MÉXICO, S.A. DE C.V.",25-02-2025,"Guadalajara, Jalisco, a catorce de febrero de dos mil veinticinco.- Se da cuenta con el oficio número 1466/2025, presentado en la oficialía de partes común para las Salas Regionales de Occidente de este Tribunal el trece de febrero del actual, mediante el cual el Tribunal Colegiado en Materia Administrativa del Tercer Circuito, da cuenta del recurso de revisión interpuesto por la parte demandada en contra de la sentencia definitiva pronunciada en el presente juicio, misma a la cual recayó el número de Revisión Fiscal 31/2025 de su índice, y requiere a esta Sala para informe si en contra de la sentencia aludida, se formuló diverso medio de impugnación.- Visto el oficio de cuenta, de conformidad a lo dispuesto por el artículo 36, fracción VII, de la Ley Orgánica del Tribunal Federal de Justicia Administrativa, mediante atento oficio que al efecto se gire al Tribunal Colegiado requirente, infórmesele que a la fecha no se ha sido interpuesto medio de impugnación diverso, lo que se hace de su conocimiento para los efectos legales a los que haya lugar, solicitando se deje sin efectos el apercibimiento señalado en el oficio que se atiende",TERCERA SALA REGIONAL DE OCCIDENTE,JUAN JOSÉ DE LA GARZA BÁEZ,JOSE ARMANDO RODRIGUEZ URIBE,5300/23-07-03-4
3,5300/23-07-03-4,"KUBOTA MÉXICO, S.A. DE C.V.","Administración Desconcentrada Jurídica de Jalisco ""3"" del Servicio de Administración Tributaria","Administración Desconcentrada Jurídica de Jalisco ""3"" del Servicio de Administración Tributaria",28-01-2025,"Se da cuenta con el oficio 600-32-2024-10414, presentado en la Oficialía de Partes Común para las Salas Regionales de Occidente de este Tribunal el día tres de diciembre de dos mil veinticuatro, por medio del cual el Administrador Desconcentrado Jurídico de Jalisco ""3"", del Servicio de Administración Tributaria, en representación de la autoridad demandada, interpone RECURSO DE REVISIÓN en cuarenta y cuatro fojas útiles, en contra de la sentencia dictada en este juicio, el veinticinco de octubre de dos mil veinticuatro, acompañando a su oficio tres juegos de copias para el traslado de Ley.- Con fundamento en lo dispuesto por el artículo 63, de la Ley Federal de Procedimiento Contencioso Administrativo, proceda la Actuaria a correr traslado con una copia simple del recurso de cuenta a la autoridad demandada, para que ocurra al H. Tribunal Colegiado en Materia Administrativa del Tercer Circuito en Zapopan, Jalisco, a manifestar lo que a su derecho convenga.- Una vez satisfecho lo anterior, previa carpeta falsa que se elabore, en la que obre copia certificada de la sentencia, de las constancias de notificación, del recurso de revisión, de las constancias de emplazamiento del mismo, remítanse las presentes actuaciones al H. Tribunal de referencia para los efectos legales a que haya lugar.-",TERCERA SALA REGIONAL DE OCCIDENTE,JUAN JOSÉ DE LA GARZA BÁEZ,JOSE ARMANDO RODRIGUEZ URIBE,5300/23-07-03-4
4,5300/23-07-03-4,"KUBOTA MÉXICO, S.A. DE C.V.","Administración Desconcentrada Jurídica de Jalisco ""3"" del Servicio de Administración Tributaria","Administración Desconcentrada Jurídica de Jalisco ""3"" del Servicio de Administración Tributaria",07-11-2024,"I.- La parte actora probó los extremos de su acción, en consecuencia;II.- Se declara la NULIDAD de la resolución impugnada PARA LOS EFECTOS precisados en la parte final del último considerando del presente fallo.III.- NOTIFÍQUESE.",TERCERA SALA REGIONAL DE OCCIDENTE,JUAN JOSÉ DE LA GARZA BÁEZ,JOSE ARMANDO RODRIGUEZ URIBE,5300/23-07-03-4
5,5300/23-07-03-4,"KUBOTA MÉXICO, S.A. DE C.V.","Administración Desconcentrada Jurídica de Jalisco ""3"" del Servicio de Administración Tributaria","KUBOTA MÉXICO, S.A. DE C.V.",07-11-2024,"I.- La parte actora probó los extremos de su acción, en consecuencia;II.- Se declara la NULIDAD de la resolución impugnada PARA LOS EFECTOS precisados en la parte final del último considerando del presente fallo.III.- NOTIFÍQUESE.",TERCERA SALA REGIONAL DE OCCIDENTE,JUAN JOSÉ DE LA GARZA BÁEZ,JOSE ARMANDO RODRIGUEZ URIBE,5300/23-07-03-4
6,5300/23-07-03-4,"KUBOTA MÉXICO, S.A. DE C.V.","Administración Desconcentrada Jurídica de Jalisco ""3"" del Servicio de Administración Tributaria","Administración Desconcentrada Jurídica de Jalisco ""3"" del Servicio de Administración Tributaria",04-06-2024,"Se da cuenta con el oficio presentado por la autoridad. Se tiene por formulados los alegatos, mismos que serán tomados en consideración al momento de dictar sentencia definitiva en el presente juicio.",TERCERA SALA REGIONAL DE OCCIDENTE,MPML DAVID FERNANDO CASTILLÓN DUEÑAS,ASAEL FRANCISCO SÁNCHEZ,5300/23-07-03-4
7,5300/23-07-03-4,"KUBOTA MÉXICO, S.A. DE C.V.","Administración Desconcentrada Jurídica de Jalisco ""3"" del Servicio de Administración Tributaria","KUBOTA MÉXICO, S.A. DE C.V.",04-06-2024,"Se da cuenta con el oficio presentado por la autoridad. Se tiene por formulados los alegatos, mismos que serán tomados en consideración al momento de dictar sentencia definitiva en el presente juicio.",TERCERA SALA REGIONAL DE OCCIDENTE,MPML DAVID FERNANDO CASTILLÓN DUEÑAS,ASAEL FRANCISCO SÁNCHEZ,5300/23-07-03-4
8,5300/23-07-03-4,"KUBOTA MÉXICO, S.A. DE C.V.","Administración Desconcentrada Jurídica de Jalisco ""3"" del Servicio de Administración Tributaria","Administración Desconcentrada Jurídica de Jalisco ""3"" del Servicio de Administración Tributaria",16-02-2024,"Se da cuenta con el oficio presentado por la autoridad demandada. Se tiene por contestada la ampliación a la demanda. Se tienen por admitidas las pruebas en los términos que fueron ofrecidas. Se ordena dar vista a la actora para los efectos legales correspondientes. Al no haber asunto pendiente por desahogar, se concede a las partes término para formular sus alegatos, de no darse cuestión que previamente tenga que desahogarse transcurrido el término anterior, con alegatos o sin ellos, quedará cerrada la instrucción del juicio, sin necesidad de una declaratoria expresa.",TERCERA SALA REGIONAL DE OCCIDENTE,MARÍA TERESA MARTÍNEZ GARCÍA,ASAEL FRANCISCO SÁNCHEZ,5300/23-07-03-4
9,5300/23-07-03-4,"KUBOTA MÉXICO, S.A. DE C.V.","Administración Desconcentrada Jurídica de Jalisco ""3"" del Servicio de Administración Tributaria","KUBOTA MÉXICO, S.A. DE C.V.",16-02-2024,"Se da cuenta con el oficio presentado por la autoridad demandada. Se tiene por contestada la ampliación a la demanda. Se tienen por admitidas las pruebas en los términos que fueron ofrecidas. Se ordena dar vista a la actora para los efectos legales correspondientes. Al no haber asunto pendiente por desahogar, se concede a las partes término para formular sus alegatos, de no darse cuestión que previamente tenga que desahogarse transcurrido el término anterior, con alegatos o sin ellos, quedará cerrada la instrucción del juicio, sin necesidad de una declaratoria expresa.",TERCERA SALA REGIONAL DE OCCIDENTE,MARÍA TERESA MARTÍNEZ GARCÍA,ASAEL FRANCISCO SÁNCHEZ,5300/23-07-03-4
